Scenario,Trial,Seed,Alpha,Beta,Gamma,Turn,Drones,Victims,Intel,Adv,Accepts,Rejects,Successes,Fails,Score,Heat
ReconDHelpful,1,880879381715801850,0.875,0.875,0.875,0.0,0,0,0,0,0,0,0,0,0.0,0.0
ReconDHelpful,1,880879381715801850,0.875,0.875,0.875,10.0,0,0,0,0,0,0,0,0,0.0,0.0
ReconDHelpful,1,880879381715801850,0.875,0.875,0.875,20.0,0,0,0,0,0,0,0,0,0.0,0.0
ReconDHelpful,1,880879381715801850,0.875,0.875,0.875,30.0,0,0,0,0,0,0,0,0,0.0,0.0
ReconDHelpful,1,880879381715801850,0.875,0.875,0.875,40.0,0,0,0,0,0,0,0,0,0.0,0.0
ReconDHelpful,1,880879381715801850,0.875,0.875,0.875,50.0,0,0,0,0,0,0,0,0,0.0,0.0
ReconDHelpful,1,880879381715801850,0.875,0.875,0.875,60.0,0,0,0,0,0,0,0,0,0.0,0.0
ReconDHelpful,1,880879381715801850,0.875,0.875,0.875,70.0,0,0,1,6,0,1,0,0,0.0,0.0
ReconDHelpful,1,880879381715801850,0.875,0.875,0.875,80.0,0,0,1,6,0,1,0,0,0.0,0.0
ReconDHelpful,1,880879381715801850,0.875,0.875,0.875,90.0,0,0,1,6,0,1,0,0,0.0,0.0
ReconDHelpful,1,880879381715801850,0.875,0.875,0.875,100.0,0,0,1,6,0,1,0,0,0.0,0.0
ReconDHelpful,1,880879381715801850,0.875,0.875,0.875,110.0,0,0,1,6,0,1,0,0,0.0,0.0
ReconDHelpful,1,880879381715801850,0.875,0.875,0.875,120.0,0,0,1,6,0,1,0,0,0.0,0.0
ReconDHelpful,1,880879381715801850,0.875,0.875,0.875,130.0,0,0,1,6,0,1,0,0,0.0,0.0
ReconDHelpful,1,880879381715801850,0.875,0.875,0.875,140.0,0,0,1,6,0,1,0,0,0.0,0.0
ReconDHelpful,1,880879381715801850,0.875,0.875,0.875,150.0,0,0,1,6,0,1,0,0,0.0,0.0
ReconDHelpful,1,880879381715801850,0.875,0.875,0.875,160.0,0,0,1,6,0,1,0,0,0.0,0.0
ReconDHelpful,1,880879381715801850,0.875,0.875,0.875,170.0,0,0,1,6,0,1,0,0,0.0,0.0
ReconDHelpful,1,880879381715801850,0.875,0.875,0.875,180.0,0,0,1,6,0,1,0,0,0.0,0.0
ReconDHelpful,1,880879381715801850,0.875,0.875,0.875,190.0,0,0,1,6,0,1,0,0,0.0,0.0
ReconDHelpful,1,880879381715801850,0.875,0.875,0.875,200.0,0,0,1,6,0,1,0,0,0.0,0.0
ReconDHelpful,1,880879381715801850,0.875,0.875,0.875,210.0,0,0,2,10,0,2,0,0,0.0,0.0
ReconDHelpful,1,880879381715801850,0.875,0.875,0.875,220.0,0,0,2,10,0,2,0,0,0.0,0.0
ReconDHelpful,1,880879381715801850,0.875,0.875,0.875,230.0,0,0,2,10,0,2,0,0,0.0,0.0
ReconDHelpful,1,880879381715801850,0.875,0.875,0.875,240.0,0,0,2,10,0,2,0,0,0.0,0.0
ReconDHelpful,1,880879381715801850,0.875,0.875,0.875,250.0,0,0,2,10,0,2,0,0,0.0,0.0
ReconDHelpful,1,880879381715801850,0.875,0.875,0.875,260.0,0,0,4,17,0,4,0,0,0.0,0.0
ReconDHelpful,1,880879381715801850,0.875,0.875,0.875,270.0,0,0,5,21,0,4,0,0,0.0,0.0
ReconDHelpful,1,880879381715801850,0.875,0.875,0.875,280.0,0,0,6,24,1,4,0,1,0.0,0.0
ReconDHelpful,1,880879381715801850,0.875,0.875,0.875,290.0,0,0,7,28,2,4,3,4,0.0417,0.0
ReconDHelpful,1,880879381715801850,0.875,0.875,0.875,300.0,0,0,8,30,2,5,5,4,0.0706,0.0
ReconDHelpful,1,880879381715801850,0.875,0.875,0.875,310.0,0,0,8,30,2,5,5,4,0.0706,0.0
ReconDHelpful,1,880879381715801850,0.875,0.875,0.875,320.0,0,0,8,30,2,6,5,4,0.0706,0.0
ReconDHelpful,1,880879381715801850,0.875,0.875,0.875,330.0,0,0,10,35,2,8,5,4,0.0706,0.0
ReconDHelpful,1,880879381715801850,0.875,0.875,0.875,340.0,0,0,10,35,2,8,5,4,0.0706,0.0
